account_id,customer_id,branch_id,account_type,balance,open_date,status
68469,3808,20,Current,68161.66,2022-09-11,Inactive
68470,40481,20,Checking,36553.87,2024-02-04,Active
68471,24780,49,Loan,61199.1,2024-07-25,Inactive
68472,14668,23,Savings,92595.41,2026-01-24,Inactive
68473,4906,29,Savings,46467.4,2026-01-17,Closed
68474,41820,13,FD,29183.34,2026-10-28 19:18:46.871131,Active
68475,41440,34,Current,39202.97,2021-09-25,Active
68476,27220,47,FD,98576.37,2024-05-14,Closed
68477,39491,39,Loan,81469.74,2027-04-28 19:18:46.871131,Mature
68478,32337,22,FD,28951.02,2025-03-31,Inactive
68479,40037,12,Savings,68748.69,2027-11-07 19:18:46.871131,Active
68480,43056,20,FD,42102.87,2027-08-18 19:18:46.871131,Inactive
68481,17309,41,Savings,51720.49,2028-01-25 19:18:46.871131,Mature
68482,36282,46,FD,15612.75,2027-09-23 19:18:46.871131,Unknown
68483,40712,26,FD,22728.03,2022-10-27,Active
68484,31841,35,Savings,67450.95,2024-10-26,Mature
68485,27546,31,Current,48495.85,2027-07-07 19:18:46.871131,Mature
68486,36650,3,Random,57556.92,2023-11-05,Mature
68487,11837,47,Checking,80750.56,2025-05-01,Unknown
68488,22178,25,FD,70043.56,2023-05-26,Inactive
68489,32955,20,FD,8034.27,2028-04-25 19:18:46.871131,Inactive
68490,36073,8,Random,57938.38,2024-12-27,Active
68491,31954,17,Random,88601.69,2022-01-24,Active
68492,1766,5,Current,94178.29,2026-08-24 19:18:46.871131,Active
68493,24902,41,FD,74430.97,2021-06-12,Inactive
68494,17794,1,FD,8372.91,2021-09-29,Mature
68495,39865,6,FD,6609.05,2025-04-16,Inactive
68496,21566,22,Loan,64693.06,2022-08-09,Active
68497,14545,46,FD,13190.83,2027-07-28 19:18:46.871131,Mature
68498,7705,5,Savings,84115.84,2027-02-05 19:18:46.871131,Inactive
68499,45261,49,Savings,54711.43,2027-11-04 19:18:46.871131,Inactive
68500,13572,32,FD,11126.56,2021-10-08,Active
68501,15188,19,FD,80972.62,2021-11-11,Active
68502,11259,5,Loan,96716.09,2024-02-28,Inactive
68503,39200,45,FD,53479.37,2026-12-25 19:18:46.871131,Active
68504,40136,24,Savings,11132.42,2022-07-12,Inactive
68505,35360,11,Current,9255.0,2026-08-01 19:18:46.871131,Active
68506,27374,28,Savings,86630.09,2021-06-16,Mature
68507,11219,24,Savings,80746.45,2026-07-31 19:18:46.871131,Inactive
68508,43491,9,Savings,2274.17,2023-07-16,Active
68509,22446,14,Savings,23864.35,2022-10-07,Active
68510,49803,40,FD,23079.57,2023-08-08,Active
68511,33608,17,FD,74240.94,2021-05-29,Mature
68512,8593,23,Savings,87502.79,2025-06-19,Active
68513,8662,9,Savings,86629.7,2022-02-02,Unknown
68514,16962,38,FD,6806.26,2024-05-25,Inactive
68515,33791,46,Current,1897.98,2024-06-14,Mature
68516,3207,23,Current,63671.1,2025-07-25,Active
68517,2146,11,FD,58313.28,2028-06-23 19:18:46.871131,Closed
68518,18488,37,Current,67941.65,2022-04-09,Inactive
68519,12510,39,Savings,97844.3,2024-11-21,Inactive
68520,26119,33,Savings,77215.19,2025-03-05,Active
68521,18124,12,FD,41950.07,2024-12-08,Mature
68522,24975,13,Current,77296.74,2021-03-11,Inactive
68523,18289,44,FD,70437.87,2025-04-15,Mature
68524,35006,9,Savings,70590.52,2026-09-09 19:18:46.871131,Unknown
68525,27885,12,FD,94948.78,2028-03-07 19:18:46.871131,Blocked
68526,40594,39,Current,35453.07,2024-10-27,Mature
68527,5481,47,Savings,46030.89,2021-09-28,Active
68528,27723,29,Current,10264.4,2021-03-23,Inactive
68529,22802,19,Current,55044.29,2023-07-20,Inactive
68530,43397,44,Savings,6154.48,2024-02-10,Mature
68531,35181,42,FD,85248.54,2024-11-28,Active
68532,44573,11,Current,97667.26,2022-08-30,Inactive
68533,6493,23,Current,34095.53,2024-05-27,Active
68534,17691,27,Savings,61329.75,2022-04-24,Inactive
68535,43588,36,Current,36688.39,2022-06-27,Inactive
68536,33200,47,Random,18752.97,2023-01-24,Inactive
68537,19481,42,Savings,98179.71,2021-08-31,Mature
68538,34073,39,Current,53344.53,2024-07-25,Mature
68539,14550,48,FD,81648.02,2026-09-15 19:18:46.871131,Closed
68540,8387,23,Current,82113.57,2023-09-23,Inactive
68541,1610,20,FD,66124.7,2024-02-13,Active
68542,16575,35,FD,37938.73,2023-03-29,Inactive
68543,9604,18,FD,62133.53,2022-07-31,Mature
68544,5636,32,Random,1279.96,2022-05-30,Active
68545,7651,45,Checking,63942.62,2025-12-12,Active
68546,25946,49,Savings,56237.03,2022-12-12,Blocked
68547,44926,16,Current,33816.79,2028-08-28 19:18:46.871131,Active
68548,23309,3,Loan,85078.2,2022-09-25,Inactive
68549,26577,13,FD,91503.12,2026-12-25 19:18:46.871131,Mature
68550,12012,22,FD,47808.68,2023-10-30,Closed
68551,4903,22,Current,7801.89,2022-01-12,Inactive
68552,6767,36,FD,34205.58,2024-10-10,Active
68553,30044,34,Current,7646.75,2021-06-21,Mature
68554,27560,49,Loan,17282.3,2021-11-20,Active
68555,48872,33,FD,26121.88,2027-08-11 19:18:46.871131,Mature
68556,26373,14,Current,77634.38,2024-10-10,Inactive
68557,11533,4,Savings,53855.04,2021-12-08,Inactive
68558,26395,9,FD,58739.12,2026-08-19 19:18:46.871131,Inactive
68559,15021,31,FD,31789.87,2023-05-06,Blocked
68560,36079,46,Current,96853.47,2025-03-07,Active
68561,10074,19,Savings,3376.08,2027-12-10 19:18:46.871131,Active
68562,1044,7,Random,83243.72,2023-10-31,Mature
68563,46411,47,Savings,36843.95,2026-07-03 19:18:46.871131,Inactive
68564,17385,32,Current,78561.48,2028-09-01 19:18:46.871131,Inactive
68565,6098,1,Current,7517.02,2021-08-27,Mature
68566,40178,23,Random,97081.6,2024-03-28,Active
68567,14164,29,FD,79420.73,2023-04-17,Inactive
68568,37059,29,Savings,33379.56,2024-06-20,Active
68569,7792,6,Savings,82013.29,2023-02-26,Mature
68570,6254,20,Savings,71946.28,2024-04-28,Active
68571,23434,49,FD,13165.41,2021-07-09,Inactive
68572,37094,42,Savings,93193.29,2028-11-10 19:18:46.871131,Unknown
68573,886,49,Savings,40148.41,2022-02-03,Closed
68574,48857,17,Current,21381.99,2023-01-16,Inactive
68575,41354,12,Current,64569.08,2025-03-21,Inactive
68576,35673,27,Loan,47112.92,2021-12-27,Closed
68577,19410,22,Savings,3234.05,2025-08-12,Active
68578,22696,44,FD,42248.6,2023-09-12,Inactive
68579,2093,23,FD,67005.24,2028-06-02 19:18:46.871131,Active
68580,24483,39,Current,54895.77,2026-06-10 19:18:46.871131,Inactive
68581,5007,23,FD,56132.4,2024-01-16,Mature
68582,23817,35,Current,49174.22,2023-10-06,Active
68583,8949,46,Savings,24685.38,2023-09-11,Active
68584,2173,21,Random,85078.28,2024-05-31,Active
68585,40667,34,Savings,58504.3,2022-11-12,Mature
68586,43945,49,Random,42137.58,2024-11-24,Mature
68587,32457,47,Current,80166.56,2027-01-13 19:18:46.871131,Mature
68588,26988,37,Savings,20101.83,2026-12-01 19:18:46.871131,Unknown
68589,4746,32,Current,13945.61,2023-01-14,Unknown
68590,5421,50,Current,52031.28,2021-10-11,Inactive
68591,22878,38,FD,20424.52,2022-01-18,Active
68592,23342,49,Current,36367.76,2022-06-06,Mature
68593,4180,6,FD,54205.95,2028-02-12 19:18:46.871131,Unknown
68594,36125,21,Current,46032.91,2025-11-18,Mature
68595,3560,30,FD,17354.21,2022-02-04,Closed
68596,14643,13,Current,73242.8,2022-10-21,Mature
68597,4800,25,Savings,24801.29,2026-01-14,Mature
68598,30075,6,Checking,21142.64,2028-06-12 19:18:46.871131,Inactive
68599,6617,8,Current,19410.54,2023-11-28,Active
68600,34465,7,FD,91081.71,2022-01-02,Inactive
68601,32153,49,Current,29353.48,2025-10-14,Mature
68602,4110,49,FD,82053.58,2023-09-06,Inactive
68603,43873,30,Savings,81890.84,2022-12-06,Inactive
68604,32242,1,Savings,63513.57,2026-07-06 19:18:46.871131,Mature
68605,37162,26,Loan,72370.14,2026-11-17 19:18:46.871131,Active
68606,32040,29,Savings,58300.24,2023-04-28,Active
68607,47392,45,Checking,68214.05,2024-12-09,Mature
68608,4616,48,Savings,10502.34,2021-04-14,Closed
68609,42564,18,Checking,76361.05,2021-04-20,Mature
68610,32451,41,FD,36779.03,2022-06-29,Active
68611,4590,17,FD,23713.03,2021-05-08,Mature
68612,2679,48,Savings,54868.92,2027-01-17 19:18:46.871131,Mature
68613,20805,12,Checking,52472.05,2024-12-11,Active
68614,41567,11,Savings,46559.91,2021-04-23,Mature
68615,1121,11,Random,17262.85,2021-12-13,Active
68616,46809,23,Current,95830.99,2025-01-20,Mature
68617,25397,18,FD,23738.89,2024-03-12,Active
68618,4374,47,Savings,39023.85,2023-02-07,Mature
68619,27264,36,Savings,31262.64,2025-06-11,Inactive
68620,44175,41,Savings,88627.72,2022-07-20,Active
68621,37334,23,Savings,54819.48,2028-07-01 19:18:46.871131,Unknown
68622,27494,12,FD,79240.06,2025-05-31,Inactive
68623,48008,24,Savings,76393.67,2022-07-17,Active
68624,39370,40,Savings,60890.8,2027-02-27 19:18:46.871131,Active
68625,14920,43,Current,90879.17,2026-08-05 19:18:46.871131,Unknown
68626,10259,28,FD,62382.04,2021-05-05,Unknown
68627,15141,47,Loan,93388.98,2025-12-24,Unknown
68628,19301,33,Current,50365.07,2025-04-19,Closed
68629,33302,12,Checking,73126.18,2025-03-02,Inactive
68630,38668,3,Current,85921.12,2028-01-08 19:18:46.871131,Mature
68631,26767,6,FD,50717.57,2022-10-06,Mature
68632,3369,32,FD,10498.14,2021-06-26,Unknown
68633,47540,29,Savings,7805.33,2025-06-19,Inactive
68634,36906,9,Savings,2918.67,2025-05-30,Blocked
68635,33907,15,Current,60232.87,2023-02-06,Inactive
68636,37650,37,Random,84977.45,2022-09-11,Inactive
68637,22592,44,Current,6272.64,2022-03-22,Active
68638,47536,38,Savings,57371.26,2025-08-16,Inactive
68639,16454,13,FD,70257.87,2023-09-16,Inactive
68640,42232,11,FD,78845.21,2022-12-20,Inactive
68641,21109,49,FD,63440.32,2021-07-02,Active
68642,32905,15,Current,75233.34,2028-08-15 19:18:46.871131,Mature
68643,2429,11,FD,95704.29,2023-06-14,Inactive
68644,2179,17,Current,72689.36,2027-12-09 19:18:46.871131,Active
68645,6541,7,Loan,54638.15,2023-07-14,Mature
68646,25339,27,Checking,7081.27,2026-06-18 19:18:46.871131,Unknown
68647,36206,48,Current,23345.75,2026-09-03 19:18:46.871131,Unknown
68648,20251,50,Savings,38975.77,2026-12-01 19:18:46.871131,Active
68649,23451,23,Savings,21907.45,2028-06-09 19:18:46.871131,Mature
68650,14463,15,Savings,22014.81,2023-09-15,Inactive
68651,27019,45,FD,48109.26,2027-02-22 19:18:46.871131,Mature
68652,13473,22,FD,15148.69,2021-11-22,Mature
68653,43596,28,FD,89997.48,2023-10-06,Inactive
68654,49616,48,FD,2939.84,2023-10-11,Inactive
68655,34082,7,Loan,98352.9,2025-06-07,Inactive
68656,3201,38,Random,15656.5,2028-07-03 19:18:46.871131,Inactive
68657,18246,43,Current,28192.32,2024-06-23,Active
68658,25140,5,Loan,36873.66,2024-11-07,Active
68659,37783,37,Current,56484.06,2027-11-06 19:18:46.871131,Mature
68660,20519,39,Checking,60358.47,2028-01-15 19:18:46.871131,Active
68661,33489,41,Savings,6452.02,2024-01-02,Active
68662,6413,11,Savings,9518.29,2022-07-02,Mature
68663,4743,6,Current,43922.75,2023-12-14,Mature
68664,7879,29,Current,75275.15,2022-03-11,Active
68665,31048,20,FD,66458.93,2027-10-25 19:18:46.871131,Mature
68666,46611,3,Savings,19142.94,2021-08-18,Active
68667,23302,6,Savings,76337.5,2024-05-31,Active
68668,30708,39,Savings,46050.18,2021-04-20,Active
68669,22847,19,Savings,73079.9,2022-07-05,Mature
68670,246,43,Random,7505.81,2024-04-15,Closed
68671,13062,26,Current,65740.17,2027-03-02 19:18:46.871131,Closed
68672,26025,12,Savings,50319.31,2024-07-02,Closed
68673,4591,31,FD,12901.08,2025-04-02,Mature
68674,39989,21,Current,54845.21,2022-05-16,Inactive
68675,13778,39,Savings,79455.12,2025-07-26,Mature
68676,32011,12,Savings,13449.66,2024-04-09,Mature
68677,15737,19,Savings,95445.38,2021-05-24,Inactive
68678,20944,47,Random,25796.8,2023-01-02,Mature
68679,38463,37,Random,77969.4,2022-11-17,Blocked
68680,7936,48,Current,31982.38,2022-02-12,Blocked
68681,7202,29,FD,22952.65,2022-07-07,Active
68682,32552,35,FD,66668.5,2025-01-12,Mature
68683,12020,16,FD,48791.03,2022-05-25,Mature
68684,33628,20,Checking,92445.97,2023-07-09,Mature
68685,44644,40,Random,53546.2,2025-06-26,Mature
68686,1284,8,Current,65358.3,2021-08-13,Unknown
68687,23094,42,Random,92906.6,2026-07-31 19:18:46.871131,Mature
68688,5681,15,Checking,57526.07,2021-10-18,Inactive
68689,26805,1,Loan,36943.63,2025-11-07,Blocked
68690,2447,27,FD,56877.88,2028-08-16 19:18:46.871131,Active
68691,23031,6,Loan,47046.96,2023-12-25,Mature
68692,8768,24,Checking,58606.98,2024-01-14,Closed
68693,26163,5,Current,24680.08,2027-05-02 19:18:46.871131,Mature
68694,18297,31,FD,42712.47,2021-12-10,Inactive
68695,44200,47,Checking,52393.38,2025-11-25,Active
68696,28657,37,Random,81692.38,2021-08-24,Active
68697,38198,11,FD,72890.32,2023-04-18,Active
68698,28889,2,Current,83073.22,2023-06-30,Unknown
68699,42284,29,Current,79135.98,2022-11-27,Inactive
68700,16421,1,Current,6667.42,2023-06-08,Active
68701,4132,12,Loan,90819.55,2022-11-27,Inactive
68702,29074,17,Checking,34521.12,2021-12-12,Active
68703,16712,4,Savings,41190.91,2024-05-08,Closed
68704,22364,20,FD,31412.1,2026-07-16 19:18:46.871131,Inactive
68705,21401,11,Random,10967.1,2023-03-02,Inactive
68706,44400,40,Checking,64370.04,2023-03-07,Mature
68707,40488,20,FD,88761.89,2023-05-15,Closed
68708,18850,24,FD,97729.77,2022-10-02,Mature
68709,8983,34,Current,94140.8,2022-05-06,Blocked
68710,36561,38,Current,81142.28,2024-11-13,Inactive
68711,27218,47,FD,44802.41,2025-09-22,Active
68712,38350,44,Savings,19795.33,2024-01-16,Mature
68713,18416,24,FD,70170.44,2026-04-29 19:18:46.871131,Mature
68714,11219,18,Current,38356.24,2028-07-27 19:18:46.871131,Inactive
68715,25785,6,Current,63081.71,2022-12-20,Closed
68716,24415,44,Checking,26832.55,2023-11-22,Inactive
68717,30723,40,Savings,65283.21,2027-05-19 19:18:46.871131,Mature
68718,21190,45,Savings,37025.08,2025-12-01,Unknown
68719,22184,20,FD,94948.19,2025-11-07,Inactive
68720,30409,12,FD,74567.19,2022-08-10,Closed
68721,30591,3,Savings,7648.43,2023-09-01,Active
68722,47478,13,Savings,3906.91,2025-11-27,Inactive
68723,26560,16,FD,42158.35,2021-08-15,Mature
68724,16798,6,FD,25151.67,2021-11-18,Active
68725,49505,42,FD,91892.4,2023-06-21,Closed
68726,8299,37,Current,18915.71,2027-09-27 19:18:46.871131,Closed
68727,6354,25,Loan,29658.31,2024-01-17,Inactive
68728,48388,37,FD,16963.47,2022-04-20,Mature
68729,45900,47,FD,17194.0,2024-08-30,Blocked
68730,13525,28,Savings,41075.93,2024-12-04,Unknown
68731,38540,47,Random,91681.65,2025-02-11,Mature
68732,222,24,FD,31356.55,2028-06-04 19:18:46.871131,Inactive
68733,17896,6,Savings,60028.49,2026-10-13 19:18:46.871131,Mature
68734,2597,4,Checking,17169.43,2027-04-25 19:18:46.871131,Mature
68735,19679,13,Current,18523.63,2021-10-17,Closed
68736,17551,23,Savings,33584.69,2025-02-23,Inactive
68737,42806,29,Savings,55761.35,2024-05-20,Inactive
68738,45195,6,Checking,70082.75,2021-11-01,Inactive
68739,8363,6,FD,46620.62,2022-02-03,Active
68740,35167,31,Savings,18768.02,2021-11-06,Active
68741,18665,8,Savings,14930.6,2024-03-20,Active
68742,851,7,Savings,96872.8,2021-06-05,Blocked
68743,32966,24,Current,64029.03,2025-05-25,Inactive
68744,44788,48,FD,45867.05,2027-05-15 19:18:46.871131,Closed
68745,5887,42,Savings,15609.74,2024-05-15,Mature
68746,38168,32,Current,30622.58,2021-04-12,Active
68747,14255,22,FD,40685.97,2024-06-28,Mature
68748,41583,8,Savings,67559.25,2024-07-09,Active
68749,36318,50,FD,47794.67,2022-09-22,Inactive
68750,4661,34,FD,39139.06,2025-02-02,Mature
68751,47375,17,FD,53630.17,2022-04-17,Inactive
68752,2745,48,Current,43686.27,2023-08-22,Inactive
68753,11192,19,FD,61864.73,2021-12-26,Unknown
68754,48941,49,FD,45707.74,2023-09-28,Mature
68755,27546,4,Current,79782.44,2028-05-21 19:18:46.871131,Blocked
68756,36131,6,FD,31603.55,2024-04-22,Inactive
68757,9554,17,FD,12905.74,2022-04-04,Inactive
68758,23579,34,Current,97449.25,2024-01-24,Active
68759,38000,19,Savings,74048.76,2021-05-19,Mature
68760,4655,30,FD,82315.12,2022-07-25,Active
68761,25777,12,FD,14708.97,2022-04-28,Mature
68762,5965,34,FD,67518.47,2022-02-14,Unknown
68763,6939,43,Checking,67689.34,2022-07-26,Blocked
68764,46808,20,Savings,89382.67,2024-07-05,Active
68765,10462,31,Loan,39168.05,2021-11-24,Inactive
68766,30182,12,Current,84631.36,2027-04-01 19:18:46.871131,Mature
68767,44700,5,Checking,53087.15,2024-09-20,Closed
68768,11443,27,Current,17892.21,2027-04-25 19:18:46.871131,Active
68769,36479,9,Savings,19261.27,2027-02-11 19:18:46.871131,Active
68770,1409,47,FD,69697.05,2024-07-17,Inactive
68771,17511,47,Savings,36828.37,2022-02-04,Blocked
68772,12588,39,FD,31608.08,2024-11-03,Inactive
68773,38458,24,Random,48109.29,2022-09-07,Active
68774,48504,31,Savings,28126.25,2022-08-25,Active
68775,22737,21,Savings,26997.52,2024-11-15,Active
68776,34135,38,Current,19393.82,2023-10-18,Closed
68777,22434,6,FD,33655.54,2022-04-12,Active
68778,898,25,Savings,66152.57,2026-08-26 19:18:46.871131,Mature
68779,12228,26,Checking,61317.26,2022-02-02,Inactive
68780,48741,44,FD,78549.67,2021-07-13,Inactive
68781,14244,48,Current,46940.69,2023-07-29,Inactive
68782,44985,23,Savings,7477.08,2022-05-13,Active
68783,23141,3,Current,93181.22,2025-02-14,Inactive
68784,13302,22,Savings,21138.46,2024-10-25,Mature
68785,26149,23,Checking,86805.67,2024-04-06,Mature
68786,24180,40,FD,38262.14,2023-06-02,Active
68787,934,4,Checking,24322.09,2024-07-07,Active
68788,15913,42,Savings,71661.28,2023-11-15,Active
68789,19081,40,Checking,68244.39,2023-12-05,Inactive
68790,22460,50,FD,68812.82,2024-02-01,Mature
68791,13157,47,FD,90173.95,2025-08-27,Active
68792,14238,43,Current,79771.09,2024-05-05,Unknown
68793,42827,43,Checking,6200.97,2024-11-25,Inactive
68794,36151,24,Current,78426.9,2025-02-02,Active
68795,35266,22,FD,34041.34,2024-01-26,Inactive
68796,30244,47,Current,57015.22,2021-05-09,Mature
68797,32259,37,Savings,58961.29,2024-08-14,Inactive
68798,19615,49,FD,86419.77,2025-05-15,Blocked
68799,39650,27,Current,54479.39,2025-12-09,Unknown
68800,31938,5,Savings,76435.42,2027-02-21 19:18:46.871131,Active
68801,45926,3,Savings,49739.11,2026-05-27 19:18:46.871131,Active
68802,10053,31,FD,91308.11,2023-08-16,Unknown
68803,19729,49,FD,95532.12,2022-09-29,Inactive
68804,556,7,Current,88342.24,2022-03-18,Inactive
68805,1477,36,Current,18073.02,2025-10-13,Active
68806,16479,27,Current,35468.54,2025-08-09,Mature
68807,36692,48,Current,58091.6,2025-05-01,Mature
68808,38676,35,FD,96341.15,2025-07-15,Closed
68809,704,36,Random,10844.02,2027-12-13 19:18:46.871131,Active
68810,15055,24,Savings,35841.8,2023-05-31,Unknown
68811,8199,34,FD,63002.83,2024-07-21,Closed
68812,20875,31,Current,16062.47,2027-09-19 19:18:46.871131,Active
68813,23124,41,Current,65775.12,2022-12-09,Mature
68814,44018,47,Current,84504.63,2024-02-15,Unknown
68815,41200,11,Savings,95441.26,2028-05-16 19:18:46.871131,Unknown
68816,14494,3,Savings,7267.32,2022-09-10,Active
68817,17723,28,Loan,4292.49,2026-07-20 19:18:46.871131,Mature
68818,29509,40,FD,12889.85,2028-09-26 19:18:46.871131,Blocked
68819,41707,32,Random,44355.11,2026-11-19 19:18:46.871131,Active
68820,37047,27,FD,88036.43,2027-01-30 19:18:46.871131,Active
68821,41958,37,FD,93498.59,2025-11-17,Mature
68822,12542,48,Loan,81325.18,2023-01-01,Inactive
68823,1412,27,Current,13610.33,2021-09-29,Mature
68824,46252,44,Current,30102.62,2021-07-04,Mature
68825,31424,12,Savings,15932.22,2025-03-22,Inactive
68826,840,31,Savings,85393.92,2022-08-30,Active
68827,22396,44,Current,61592.44,2025-01-19,Inactive
68828,43535,9,Current,90791.25,2026-03-01 19:18:46.871131,Mature
68829,1397,29,Current,41744.13,2021-05-18,Mature
68830,21392,23,Loan,8238.02,2025-04-10,Mature
68831,20465,18,Random,13064.46,2026-11-14 19:18:46.871131,Inactive
68832,21443,12,Current,70451.83,2021-07-25,Active
68833,22293,21,FD,73175.51,2022-09-13,Unknown
68834,12905,46,Current,23586.13,2023-03-06,Closed
68835,42738,37,Current,48055.72,2025-06-15,Active
68836,28407,6,Checking,1649.48,2023-07-17,Inactive
68837,3112,3,Loan,50271.38,2022-05-25,Inactive
68838,15248,27,Current,14023.04,2024-08-13,Inactive
68839,46494,9,Current,69586.28,2023-05-18,Mature
68840,27031,24,Savings,43124.71,2026-11-29 19:18:46.871131,Active
68841,42866,44,FD,16846.54,2027-06-05 19:18:46.871131,Inactive
68842,16812,14,Savings,15748.38,2025-02-16,Inactive
68843,24619,35,Current,98294.15,2021-04-22,Active
68844,1191,1,FD,58726.16,2024-07-18,Active
68845,14590,29,Checking,41013.41,2021-02-18,Mature
68846,3326,48,FD,34946.56,2026-02-15,Mature
68847,48570,19,Current,53830.67,2023-03-19,Active
68848,46792,20,Current,72759.04,2025-06-06,Blocked
68849,4051,4,Savings,78529.79,2021-05-29,Unknown
68850,10275,42,Current,88181.78,2023-05-23,Active
68851,21034,43,Savings,48448.0,2025-11-18,Active
68852,32628,15,Loan,33144.03,2025-07-08,Mature
68853,26782,30,Current,47462.0,2025-02-17,Unknown
68854,15244,16,Current,3062.3,2021-07-15,Active
68855,47736,45,Current,74727.06,2027-11-08 19:18:46.871131,Mature
68856,17869,24,Savings,52268.65,2021-12-07,Active
68857,12961,30,Current,87255.38,2021-10-18,Mature
68858,30759,37,Current,70368.44,2023-01-24,Inactive
68859,14408,42,Savings,76134.46,2022-08-31,Inactive
68860,49373,42,Savings,13343.68,2026-07-19 19:18:46.871131,Active
68861,33828,19,Current,56742.36,2024-05-11,Inactive
68862,29159,25,Savings,4216.99,2027-12-12 19:18:46.871131,Inactive
68863,17323,48,FD,84193.45,2023-12-02,Inactive
68864,19909,34,Savings,17621.53,2027-01-11 19:18:46.871131,Inactive
68865,14026,41,FD,73890.35,2024-08-27,Mature
68866,47120,36,FD,63657.35,2022-09-29,Active
68867,1175,16,Current,73230.7,2022-03-13,Mature
68868,36787,9,FD,26024.56,2024-07-19,Active
68869,26140,35,Random,60318.15,2027-05-10 19:18:46.871131,Active
68870,24096,21,FD,97493.65,2023-01-12,Inactive
68871,21090,38,Loan,11558.48,2025-01-30,Mature
68872,41280,48,FD,92890.75,2026-04-04 19:18:46.871131,Inactive
68873,7904,44,FD,16112.07,2022-02-27,Active
68874,3036,22,FD,65799.3,2025-03-07,Unknown
68875,12134,10,Savings,58659.83,2027-03-11 19:18:46.871131,Active
68876,38079,46,Savings,57751.99,2027-12-28 19:18:46.871131,Active
68877,20109,32,Current,48407.46,2022-04-11,Mature
68878,43984,43,Savings,4281.94,2024-03-17,Inactive
68879,32108,13,Current,86850.63,2024-03-19,Mature
68880,34881,5,Random,60545.27,2028-10-11 19:18:46.871131,Active
68881,24674,16,FD,83746.51,2026-09-27 19:18:46.871131,Inactive
68882,23874,25,Savings,92570.08,2024-05-27,Closed
68883,17569,31,FD,85315.44,2021-11-29,Unknown
68884,29111,27,Current,14520.55,2025-01-30,Active
68885,45406,7,Savings,26970.87,2023-05-22,Inactive
68886,14488,35,Savings,29720.02,2027-03-29 19:18:46.871131,Active
68887,8352,31,Current,14512.06,2021-12-09,Active
68888,39677,31,Checking,75340.8,2023-09-22,Active
68889,12606,14,Savings,91356.63,2023-10-22,Blocked
68890,29675,14,Current,28635.81,2025-07-23,Inactive
68891,41190,1,Checking,1539.51,2024-09-25,Blocked
68892,16678,9,FD,82410.18,2026-03-29 19:18:46.871131,Inactive
68893,46163,36,Current,71704.23,2025-03-14,Active
68894,5335,29,Savings,58560.39,2023-03-06,Mature
68895,18004,11,Loan,34552.73,2023-08-16,Active
68896,21625,2,Current,39198.58,2021-05-15,Active
68897,19988,14,Random,22521.26,2023-05-09,Mature
68898,31069,25,Checking,4583.49,2025-11-23,Inactive
68899,23584,12,Current,41384.51,2025-06-20,Active
68900,3185,28,Checking,85113.44,2021-11-11,Unknown
68901,21874,7,Savings,58653.39,2025-02-23,Inactive
68902,34303,7,Current,55428.25,2021-02-26,Active
68903,40132,12,Savings,39149.97,2021-07-14,Mature
68904,14746,6,FD,41726.55,2027-12-26 19:18:46.871131,Mature
68905,26356,25,FD,5150.22,2022-07-14,Active
68906,28385,6,Savings,27463.4,2025-12-07,Mature
68907,9464,29,Current,34156.19,2021-09-03,Inactive
68908,12479,45,FD,16904.28,2022-05-16,Mature
68909,4398,42,Loan,26869.01,2023-11-30,Inactive
68910,39041,22,Savings,31934.35,2022-07-17,Mature
68911,46483,38,FD,95588.87,2028-03-01 19:18:46.871131,Active
68912,38216,39,Random,2880.41,2024-02-04,Active
68913,47827,31,Current,36622.83,2023-09-24,Inactive
68914,39028,29,Loan,76477.48,2025-07-30,Inactive
68915,9932,16,Current,19775.06,2026-02-06,Inactive
68916,25710,6,Loan,77411.33,2021-06-19,Closed
68917,12141,27,FD,65106.07,2022-12-09,Active
68918,16833,14,Current,39499.95,2023-07-27,Closed
68919,15184,37,FD,65446.48,2025-07-22,Mature
68920,35081,20,Savings,81556.9,2024-02-28,Mature
68921,18460,36,Random,34457.5,2027-07-15 19:18:46.871131,Active
68922,47793,11,Current,43165.74,2023-02-19,Blocked
68923,46134,34,Savings,61233.91,2026-08-12 19:18:46.871131,Active
68924,9328,47,Random,39771.77,2025-08-15,Mature
68925,36118,8,Checking,23502.36,2025-07-19,Mature
68926,34642,40,Current,81192.74,2022-09-26,Active
68927,19149,18,Savings,10376.88,2022-07-29,Active
68928,5355,26,FD,81599.23,2027-08-28 19:18:46.871131,Active
68929,11329,30,Current,62870.6,2027-04-28 19:18:46.871131,Active
68930,21711,38,Checking,81547.58,2022-06-20,Unknown
68931,34312,33,Savings,56976.97,2026-08-17 19:18:46.871131,Closed
68932,6473,42,FD,10776.67,2021-12-16,Mature
68933,18579,10,Current,79087.57,2023-07-21,Mature
68934,41651,17,Savings,41912.6,2022-05-25,Mature
68935,20062,19,FD,1105.26,2022-11-10,Active
68936,24757,27,Current,46530.57,2024-08-06,Inactive
68937,26174,22,FD,69604.77,2025-12-05,Inactive
68938,1728,40,Savings,47702.55,2026-10-05 19:18:46.871131,Active
68939,14809,20,FD,75519.67,2025-05-06,Blocked
68940,38767,43,FD,79203.09,2025-10-12,Inactive
68941,22515,38,Checking,40456.77,2022-06-25,Mature
68942,22709,17,FD,18526.56,2023-12-14,Active
68943,38864,46,FD,98190.31,2024-07-29,Inactive
