transaction_id,account_id,transaction_date,transaction_type,amount,channel,status,start_date,end_date
34663,53927,2025-03-27,Debit,32398.67,UPI,Failed,2025-03-27,2025-03-28
34664,26769,2026-04-03 19:18:46.871131,Credit,8527.79,ATM,Success,2026-04-03 19:18:46.871131,2026-04-04 19:18:46.871131
34665,24359,2024-10-30,Credit,49106.73,ATM,Success,2024-10-30,2024-10-31
34666,16933,2024-09-04,Credit,0.0,UPI,Failed,2024-09-04,2024-09-05
34667,47732,2026-01-29,Debit,5508.32,NetBanking,Success,2026-01-29,2026-01-30
34668,19365,2025-05-29,Credit,24870.33,ATM,Failed,2025-05-29,2025-05-30
34669,36432,2026-11-28 19:18:46.871131,Credit,25924.53,UPI,Failed,2026-11-28 19:18:46.871131,2026-11-29 19:18:46.871131
34670,41470,2024-08-16,Credit,2655.96,UPI,Failed,2024-08-16,2024-08-17
34671,68430,2024-03-07,Credit,0.0,ATM,Success,2024-03-07,2024-03-08
34672,16919,2024-11-29,Credit,42005.28,ATM,Success,2024-11-29,2024-11-30
34673,60417,2024-09-09,Debit,21364.61,NetBanking,Failed,2024-09-09,2024-09-10
34674,59891,2024-07-11,Debit,23529.52,UPI,Failed,2024-07-11,2024-07-12
34675,66386,2024-09-13,Credit,21400.28,NetBanking,Success,2024-09-13,2024-09-14
34676,29116,2024-03-05,Debit,24960.28,UPI,Success,2024-03-05,2024-03-06
34677,53158,2025-10-18,Credit,22953.72,NetBanking,Failed,2025-10-18,2025-10-19
34678,61896,2026-07-23 19:18:46.871131,Credit,5062.18,NetBanking,Failed,2026-07-23 19:18:46.871131,2026-07-24 19:18:46.871131
34679,49456,2024-02-26,Debit,43878.12,NetBanking,Success,2024-02-26,2024-02-27
34680,4702,2025-11-10,Credit,41007.69,ATM,Success,2025-11-10,2025-11-11
34681,67220,2025-10-20,Debit,43382.72,ATM,Success,2025-10-20,2025-10-21
34682,33928,2025-01-27,Credit,9065.0,ATM,Success,2025-01-27,2025-01-28
34683,3895,2025-01-22,Credit,33884.78,UPI,Failed,2025-01-22,2025-01-23
34684,10602,2024-11-27,Credit,-100.0,NetBanking,Success,2024-11-27,2024-11-28
34685,22423,2025-06-05,Credit,11674.45,ATM,Failed,2025-06-05,2025-06-06
34686,25956,2024-08-07,Credit,43584.58,NetBanking,Success,2024-08-07,2024-08-08
34687,21737,2025-07-30,Credit,19879.64,NetBanking,Success,2025-07-30,2025-07-31
34688,66534,2024-06-15,Credit,36958.65,ATM,Failed,2024-06-15,2024-06-16
34689,67031,2026-12-29 19:18:46.871131,Debit,21605.29,NetBanking,Success,2026-12-29 19:18:46.871131,2026-12-30 19:18:46.871131
34690,336,2024-09-13,Debit,-100.0,UPI,Failed,2024-09-13,2024-09-14
34691,29438,2025-03-07,Credit,8761.26,ATM,Failed,2025-03-07,2025-03-08
34692,15866,2025-07-01,Debit,30829.05,ATM,Success,2025-07-01,2025-07-02
34693,35899,2025-12-16,Credit,3365.02,ATM,Failed,2025-12-16,2025-12-17
34694,56855,2025-10-15,Debit,0.0,UPI,Success,2025-10-15,2025-10-16
34695,58798,2026-05-04 19:18:46.871131,Debit,29233.95,NetBanking,Failed,2026-05-04 19:18:46.871131,2026-05-05 19:18:46.871131
34696,17185,2024-10-24,Debit,16879.87,NetBanking,Success,2024-10-24,2024-10-25
34697,49263,2025-03-05,Debit,25714.61,ATM,Success,2025-03-05,2025-03-06
34698,26566,2027-06-21 19:18:46.871131,Debit,31973.04,ATM,Success,2027-06-21 19:18:46.871131,2027-06-22 19:18:46.871131
34699,64677,2026-05-13 19:18:46.871131,Debit,-100.0,NetBanking,Failed,2026-05-13 19:18:46.871131,2026-05-14 19:18:46.871131
34700,9713,2025-03-06,Debit,47040.64,UPI,Failed,2025-03-06,2025-03-07
34701,39272,2025-03-25,Debit,11487.49,ATM,Success,2025-03-25,2025-03-26
34702,46450,2025-07-01,Debit,20205.67,NetBanking,Success,2025-07-01,2025-07-02
34703,11903,2025-11-01,Credit,23946.29,UPI,Success,2025-11-01,2025-11-02
34704,51667,2026-01-08,Debit,35800.78,UPI,Failed,2026-01-08,2026-01-09
34705,65895,2024-12-29,Debit,21536.69,UPI,Success,2024-12-29,2024-12-30
34706,9668,2024-11-25,Credit,40350.27,ATM,Failed,2024-11-25,2024-11-26
34707,64599,2025-10-19,Credit,11518.91,UPI,Failed,2025-10-19,2025-10-20
34708,36681,2026-10-09 19:18:46.871131,Debit,0.0,UPI,Success,2026-10-09 19:18:46.871131,2026-10-10 19:18:46.871131
34709,45565,2026-01-30,Credit,9074.33,UPI,Success,2026-01-30,2026-01-31
34710,25282,2024-03-09,Debit,28412.3,UPI,Success,2024-03-09,2024-03-10
34711,47791,2024-12-17,Debit,6213.76,ATM,Failed,2024-12-17,2024-12-18
34712,52134,2024-10-16,Debit,31432.03,NetBanking,Failed,2024-10-16,2024-10-17
34713,42190,2025-02-14,Credit,17867.15,NetBanking,Success,2025-02-14,2025-02-15
34714,22867,2026-03-08 19:18:46.871131,Credit,37902.13,ATM,Failed,2026-03-08 19:18:46.871131,2026-03-09 19:18:46.871131
34715,46027,2027-02-23 19:18:46.871131,Debit,10681.26,NetBanking,Failed,2027-02-23 19:18:46.871131,2027-02-24 19:18:46.871131
34716,37184,2024-03-29,Debit,31432.24,NetBanking,Success,2024-03-29,2024-03-30
34717,49466,2027-05-18 19:18:46.871131,Debit,3323.38,UPI,Success,2027-05-18 19:18:46.871131,2027-05-19 19:18:46.871131
34718,66047,2027-03-29 19:18:46.871131,Debit,0.0,NetBanking,Success,2027-03-29 19:18:46.871131,2027-03-30 19:18:46.871131
34719,69255,2024-10-20,Credit,22660.51,UPI,Success,2024-10-20,2024-10-21
34720,35082,2025-06-15,Debit,15434.18,NetBanking,Failed,2025-06-15,2025-06-16
34721,218,2024-06-27,Credit,22210.91,NetBanking,Failed,2024-06-27,2024-06-28
34722,5373,2024-02-25,Debit,41472.94,UPI,Success,2024-02-25,2024-02-26
34723,21534,2024-12-12,Debit,7899.11,ATM,Failed,2024-12-12,2024-12-13
34724,4656,2024-06-30,Debit,27365.05,ATM,Success,2024-06-30,2024-07-01
34725,469,2025-01-17,Credit,0.0,ATM,Success,2025-01-17,2025-01-18
34726,11464,2026-05-24 19:18:46.871131,Debit,5992.71,NetBanking,Failed,2026-05-24 19:18:46.871131,2026-05-25 19:18:46.871131
34727,29161,2025-10-07,Credit,30431.36,ATM,Failed,2025-10-07,2025-10-08
34728,54659,2026-10-08 19:18:46.871131,Credit,44859.51,ATM,Failed,2026-10-08 19:18:46.871131,2026-10-09 19:18:46.871131
34729,7661,2025-06-26,Credit,22332.32,UPI,Success,2025-06-26,2025-06-27
34730,38347,2025-02-19,Credit,10206.15,NetBanking,Success,2025-02-19,2025-02-20
34731,20672,2024-03-14,Credit,34092.03,UPI,Success,2024-03-14,2024-03-15
34732,61678,2024-12-15,Debit,-100.0,NetBanking,Success,2024-12-15,2024-12-16
34733,4779,2025-09-19,Credit,0.0,UPI,Failed,2025-09-19,2025-09-20
34734,28865,2024-10-10,Debit,27958.25,ATM,Success,2024-10-10,2024-10-11
34735,7657,2027-02-05 19:18:46.871131,Credit,-100.0,ATM,Failed,2027-02-05 19:18:46.871131,2027-02-06 19:18:46.871131
34736,14589,2026-01-19,Debit,39032.98,ATM,Failed,2026-01-19,2026-01-20
34737,31822,2024-12-05,Credit,2888.42,UPI,Success,2024-12-05,2024-12-06
34738,61638,2024-03-12,Debit,3109.66,ATM,Failed,2024-03-12,2024-03-13
34739,47303,2025-08-12,Debit,34960.87,ATM,Failed,2025-08-12,2025-08-13
34740,47384,2025-11-26,Credit,-100.0,UPI,Success,2025-11-26,2025-11-27
34741,33641,2024-05-30,Credit,28471.97,ATM,Failed,2024-05-30,2024-05-31
34742,61179,2024-12-02,Credit,0.0,UPI,Failed,2024-12-02,2024-12-03
34743,40337,2024-09-26,Debit,10943.6,UPI,Success,2024-09-26,2024-09-27
34744,555,2026-01-10,Credit,39523.02,ATM,Success,2026-01-10,2026-01-11
34745,15410,2024-06-02,Credit,0.0,UPI,Failed,2024-06-02,2024-06-03
34746,34879,2024-04-02,Credit,9567.09,UPI,Failed,2024-04-02,2024-04-03
34747,44730,2025-12-23,Credit,47563.56,ATM,Success,2025-12-23,2025-12-24
34748,64155,2026-05-31 19:18:46.871131,Credit,38089.3,NetBanking,Failed,2026-05-31 19:18:46.871131,2026-06-01 19:18:46.871131
34749,3234,2024-12-18,Debit,26963.52,UPI,Success,2024-12-18,2024-12-19
34750,24335,2025-11-22,Debit,34089.61,NetBanking,Success,2025-11-22,2025-11-23
34751,4050,2026-01-25,Credit,46056.98,NetBanking,Failed,2026-01-25,2026-01-26
34752,37305,2024-06-29,Credit,0.0,NetBanking,Failed,2024-06-29,2024-06-30
34753,15270,2024-03-26,Credit,41484.4,NetBanking,Success,2024-03-26,2024-03-27
34754,27258,2024-04-15,Credit,25198.01,NetBanking,Failed,2024-04-15,2024-04-16
34755,42345,2025-09-07,Credit,43420.68,UPI,Success,2025-09-07,2025-09-08
34756,17681,2024-11-10,Credit,20051.03,NetBanking,Success,2024-11-10,2024-11-11
34757,27877,2025-04-02,Debit,28884.63,NetBanking,Success,2025-04-02,2025-04-03
34758,35049,2024-12-07,Credit,19627.55,NetBanking,Failed,2024-12-07,2024-12-08
34759,50716,2025-01-03,Credit,39655.07,NetBanking,Success,2025-01-03,2025-01-04
34760,49469,2026-09-10 19:18:46.871131,Credit,27948.43,UPI,Failed,2026-09-10 19:18:46.871131,2026-09-11 19:18:46.871131
34761,26628,2024-11-17,Credit,0.0,ATM,Success,2024-11-17,2024-11-18
34762,25910,2024-09-28,Credit,-100.0,NetBanking,Failed,2024-09-28,2024-09-29
34763,44279,2024-11-09,Credit,0.0,ATM,Success,2024-11-09,2024-11-10
34764,20297,2024-04-10,Credit,14285.24,ATM,Success,2024-04-10,2024-04-11
34765,9282,2025-01-15,Debit,792.74,NetBanking,Failed,2025-01-15,2025-01-16
34766,13145,2025-04-22,Debit,-100.0,UPI,Failed,2025-04-22,2025-04-23
34767,24769,2026-05-08 19:18:46.871131,Debit,-100.0,NetBanking,Success,2026-05-08 19:18:46.871131,2026-05-09 19:18:46.871131
34768,40935,2025-08-20,Debit,20852.98,UPI,Failed,2025-08-20,2025-08-21
34769,8678,2026-09-26 19:18:46.871131,Credit,19867.92,UPI,Success,2026-09-26 19:18:46.871131,2026-09-27 19:18:46.871131
34770,11775,2025-03-30,Credit,28678.93,NetBanking,Success,2025-03-30,2025-03-31
34771,31709,2025-09-19,Credit,18561.46,UPI,Success,2025-09-19,2025-09-20
34772,51990,2025-07-21,Credit,-100.0,UPI,Success,2025-07-21,2025-07-22
34773,68519,2025-08-22,Debit,21448.17,UPI,Failed,2025-08-22,2025-08-23
34774,25092,2025-01-09,Debit,26427.92,ATM,Success,2025-01-09,2025-01-10
34775,58389,2025-08-24,Debit,10871.16,UPI,Success,2025-08-24,2025-08-25
34776,21734,2025-10-01,Credit,47653.07,NetBanking,Success,2025-10-01,2025-10-02
34777,52117,2027-02-17 19:18:46.871131,Credit,33920.31,UPI,Success,2027-02-17 19:18:46.871131,2027-02-18 19:18:46.871131
34778,4935,2027-05-25 19:18:46.871131,Credit,40328.14,ATM,Success,2027-05-25 19:18:46.871131,2027-05-26 19:18:46.871131
34779,19754,2025-12-14,Credit,45169.6,UPI,Failed,2025-12-14,2025-12-15
34780,62122,2025-10-30,Debit,16441.56,ATM,Success,2025-10-30,2025-10-31
34781,69774,2025-09-30,Debit,35933.18,ATM,Success,2025-09-30,2025-10-01
34782,59551,2024-08-21,Debit,16103.32,NetBanking,Failed,2024-08-21,2024-08-22
34783,15215,2027-03-14 19:18:46.871131,Credit,41720.34,ATM,Failed,2027-03-14 19:18:46.871131,2027-03-15 19:18:46.871131
34784,54660,2026-01-31,Debit,3330.62,ATM,Failed,2026-01-31,2026-02-01
34785,56798,2024-05-31,Debit,5840.59,ATM,Success,2024-05-31,2024-06-01
34786,68956,2025-08-04,Debit,-100.0,UPI,Failed,2025-08-04,2025-08-05
34787,30772,2025-08-08,Credit,26514.09,ATM,Success,2025-08-08,2025-08-09
34788,42415,2025-06-04,Debit,5883.34,ATM,Success,2025-06-04,2025-06-05
34789,7463,2024-04-29,Credit,-100.0,NetBanking,Failed,2024-04-29,2024-04-30
34790,11871,2024-07-21,Credit,14423.58,ATM,Success,2024-07-21,2024-07-22
34791,50235,2024-10-29,Credit,6679.45,UPI,Failed,2024-10-29,2024-10-30
34792,28107,2025-09-30,Credit,42532.16,NetBanking,Failed,2025-09-30,2025-10-01
34793,23630,2025-02-27,Debit,2403.68,UPI,Success,2025-02-27,2025-02-28
34794,50840,2024-11-29,Credit,45291.67,ATM,Success,2024-11-29,2024-11-30
34795,13779,2026-05-26 19:18:46.871131,Debit,13476.0,NetBanking,Success,2026-05-26 19:18:46.871131,2026-05-27 19:18:46.871131
34796,3943,2025-08-17,Credit,33664.38,ATM,Success,2025-08-17,2025-08-18
34797,54879,2026-10-08 19:18:46.871131,Credit,35452.18,ATM,Success,2026-10-08 19:18:46.871131,2026-10-09 19:18:46.871131
34798,11525,2026-09-05 19:18:46.871131,Credit,8964.29,UPI,Success,2026-09-05 19:18:46.871131,2026-09-06 19:18:46.871131
34799,38548,2025-08-13,Credit,2412.35,UPI,Success,2025-08-13,2025-08-14
34800,31587,2024-08-23,Credit,33255.77,ATM,Failed,2024-08-23,2024-08-24
34801,19753,2025-03-16,Debit,33106.57,UPI,Success,2025-03-16,2025-03-17
34802,4953,2027-05-10 19:18:46.871131,Credit,47396.65,NetBanking,Success,2027-05-10 19:18:46.871131,2027-05-11 19:18:46.871131
34803,16202,2025-10-07,Credit,10296.6,UPI,Success,2025-10-07,2025-10-08
34804,58681,2026-06-04 19:18:46.871131,Debit,48015.56,UPI,Failed,2026-06-04 19:18:46.871131,2026-06-05 19:18:46.871131
34805,32792,2026-05-25 19:18:46.871131,Debit,26380.27,ATM,Failed,2026-05-25 19:18:46.871131,2026-05-26 19:18:46.871131
34806,4510,2026-02-13,Debit,33489.15,ATM,Success,2026-02-13,2026-02-14
34807,31273,2025-04-16,Debit,35839.63,UPI,Success,2025-04-16,2025-04-17
34808,69271,2024-04-25,Credit,0.0,ATM,Success,2024-04-25,2024-04-26
34809,57337,2025-07-18,Debit,2375.03,UPI,Success,2025-07-18,2025-07-19
34810,22263,2025-12-11,Credit,30542.69,UPI,Success,2025-12-11,2025-12-12
34811,58514,2025-03-25,Debit,45253.63,ATM,Failed,2025-03-25,2025-03-26
34812,22783,2024-09-22,Debit,46914.12,UPI,Success,2024-09-22,2024-09-23
34813,46482,2025-09-18,Credit,23640.33,ATM,Failed,2025-09-18,2025-09-19
34814,69387,2025-05-16,Credit,38309.54,NetBanking,Failed,2025-05-16,2025-05-17
34815,33528,2025-02-06,Debit,11631.47,ATM,Success,2025-02-06,2025-02-07
34816,60041,2024-11-07,Credit,0.0,NetBanking,Success,2024-11-07,2024-11-08
34817,12486,2027-05-06 19:18:46.871131,Debit,17196.42,UPI,Failed,2027-05-06 19:18:46.871131,2027-05-07 19:18:46.871131
34818,27439,2025-06-07,Debit,39803.69,ATM,Failed,2025-06-07,2025-06-08
34819,41863,2024-04-25,Credit,47952.5,ATM,Success,2024-04-25,2024-04-26
34820,53131,2025-10-01,Credit,0.0,NetBanking,Success,2025-10-01,2025-10-02
34821,731,2026-05-11 19:18:46.871131,Debit,4562.41,ATM,Failed,2026-05-11 19:18:46.871131,2026-05-12 19:18:46.871131
34822,60936,2025-07-10,Debit,5474.11,UPI,Failed,2025-07-10,2025-07-11
34823,10636,2025-10-12,Credit,46399.54,UPI,Success,2025-10-12,2025-10-13
34824,66594,2024-04-19,Credit,0.0,NetBanking,Failed,2024-04-19,2024-04-20
34825,34497,2024-10-14,Credit,1577.7,UPI,Failed,2024-10-14,2024-10-15
34826,53879,2024-10-28,Credit,24832.71,NetBanking,Success,2024-10-28,2024-10-29
34827,21057,2024-07-01,Debit,17357.16,UPI,Failed,2024-07-01,2024-07-02
34828,23104,2024-04-28,Credit,-100.0,ATM,Success,2024-04-28,2024-04-29
34829,46014,2024-12-05,Debit,0.0,ATM,Success,2024-12-05,2024-12-06
34830,10529,2024-11-11,Credit,35883.09,UPI,Failed,2024-11-11,2024-11-12
34831,66640,2024-11-05,Debit,0.0,ATM,Failed,2024-11-05,2024-11-06
34832,47888,2026-01-04,Debit,0.0,NetBanking,Failed,2026-01-04,2026-01-05
34833,31108,2026-12-29 19:18:46.871131,Credit,48372.72,NetBanking,Success,2026-12-29 19:18:46.871131,2026-12-30 19:18:46.871131
34834,10074,2024-10-23,Debit,39257.32,UPI,Success,2024-10-23,2024-10-24
34835,36428,2025-06-30,Debit,2341.56,ATM,Success,2025-06-30,2025-07-01
34836,13730,2024-09-15,Credit,16523.38,NetBanking,Success,2024-09-15,2024-09-16
34837,33868,2024-12-11,Debit,38132.94,UPI,Failed,2024-12-11,2024-12-12
34838,53966,2025-04-29,Credit,28769.51,UPI,Success,2025-04-29,2025-04-30
34839,25532,2025-07-10,Credit,25926.87,UPI,Failed,2025-07-10,2025-07-11
34840,48764,2024-07-07,Credit,48491.69,ATM,Failed,2024-07-07,2024-07-08
34841,17014,2024-12-20,Credit,488.3,UPI,Failed,2024-12-20,2024-12-21
34842,34049,2026-06-16 19:18:46.871131,Debit,18502.52,NetBanking,Failed,2026-06-16 19:18:46.871131,2026-06-17 19:18:46.871131
34843,22076,2025-04-01,Credit,0.0,NetBanking,Failed,2025-04-01,2025-04-02
34844,18153,2025-07-01,Debit,6171.8,NetBanking,Success,2025-07-01,2025-07-02
34845,48762,2025-11-08,Credit,4364.13,ATM,Failed,2025-11-08,2025-11-09
34846,11372,2027-02-08 19:18:46.871131,Debit,-100.0,UPI,Failed,2027-02-08 19:18:46.871131,2027-02-09 19:18:46.871131
34847,4409,2025-09-19,Debit,36726.51,NetBanking,Failed,2025-09-19,2025-09-20
34848,40095,2024-05-24,Credit,48786.16,UPI,Success,2024-05-24,2024-05-25
34849,26300,2024-07-21,Debit,45313.85,NetBanking,Failed,2024-07-21,2024-07-22
34850,54568,2026-02-03,Credit,21922.45,ATM,Success,2026-02-03,2026-02-04
34851,26630,2026-03-13 19:18:46.871131,Credit,1379.11,ATM,Failed,2026-03-13 19:18:46.871131,2026-03-14 19:18:46.871131
34852,57750,2025-04-13,Debit,-100.0,UPI,Success,2025-04-13,2025-04-14
34853,1550,2024-07-20,Debit,-100.0,NetBanking,Failed,2024-07-20,2024-07-21
34854,55396,2024-10-01,Debit,22514.36,UPI,Failed,2024-10-01,2024-10-02
34855,62895,2026-03-21 19:18:46.871131,Debit,48569.8,NetBanking,Success,2026-03-21 19:18:46.871131,2026-03-22 19:18:46.871131
34856,66694,2025-11-21,Debit,7384.58,NetBanking,Failed,2025-11-21,2025-11-22
34857,62142,2025-03-21,Credit,0.0,ATM,Success,2025-03-21,2025-03-22
34858,41819,2027-06-10 19:18:46.871131,Credit,4119.05,NetBanking,Success,2027-06-10 19:18:46.871131,2027-06-11 19:18:46.871131
34859,69177,2024-12-22,Credit,15026.88,UPI,Failed,2024-12-22,2024-12-23
34860,15644,2025-01-16,Debit,27254.72,UPI,Success,2025-01-16,2025-01-17
34861,23250,2025-07-31,Debit,10212.54,UPI,Success,2025-07-31,2025-08-01
34862,37129,2026-07-17 19:18:46.871131,Credit,32699.99,UPI,Failed,2026-07-17 19:18:46.871131,2026-07-18 19:18:46.871131
34863,58330,2026-07-30 19:18:46.871131,Credit,37702.32,UPI,Success,2026-07-30 19:18:46.871131,2026-07-31 19:18:46.871131
34864,49013,2026-06-27 19:18:46.871131,Debit,22060.6,UPI,Success,2026-06-27 19:18:46.871131,2026-06-28 19:18:46.871131
34865,4551,2024-10-10,Debit,-100.0,NetBanking,Failed,2024-10-10,2024-10-11
34866,7294,2025-08-27,Credit,15653.09,UPI,Success,2025-08-27,2025-08-28
34867,54036,2025-09-08,Debit,42539.14,UPI,Failed,2025-09-08,2025-09-09
34868,60257,2026-02-01,Debit,0.0,UPI,Success,2026-02-01,2026-02-02
34869,69709,2025-08-13,Credit,6686.91,UPI,Failed,2025-08-13,2025-08-14
34870,16601,2026-07-03 19:18:46.871131,Debit,47991.06,ATM,Failed,2026-07-03 19:18:46.871131,2026-07-04 19:18:46.871131
34871,45318,2026-08-11 19:18:46.871131,Credit,36888.81,NetBanking,Failed,2026-08-11 19:18:46.871131,2026-08-12 19:18:46.871131
34872,26863,2024-09-18,Debit,-100.0,NetBanking,Success,2024-09-18,2024-09-19
34873,24469,2025-10-12,Debit,-100.0,NetBanking,Failed,2025-10-12,2025-10-13
34874,66349,2026-01-14,Credit,29701.77,ATM,Success,2026-01-14,2026-01-15
34875,63038,2025-10-21,Debit,12245.3,NetBanking,Success,2025-10-21,2025-10-22
34876,44633,2026-08-22 19:18:46.871131,Debit,20932.76,NetBanking,Success,2026-08-22 19:18:46.871131,2026-08-23 19:18:46.871131
34877,54138,2025-01-12,Credit,34053.25,ATM,Success,2025-01-12,2025-01-13
34878,41738,2024-08-09,Credit,41010.01,UPI,Success,2024-08-09,2024-08-10
34879,17143,2025-08-02,Debit,0.0,UPI,Success,2025-08-02,2025-08-03
34880,40710,2024-10-04,Credit,32205.51,UPI,Failed,2024-10-04,2024-10-05
34881,68522,2025-07-13,Credit,0.0,UPI,Success,2025-07-13,2025-07-14
34882,14175,2026-12-17 19:18:46.871131,Credit,7209.29,NetBanking,Success,2026-12-17 19:18:46.871131,2026-12-18 19:18:46.871131
34883,59206,2024-04-17,Credit,-100.0,NetBanking,Failed,2024-04-17,2024-04-18
34884,35547,2025-07-12,Debit,46066.93,UPI,Failed,2025-07-12,2025-07-13
34885,13872,2025-01-11,Debit,6801.29,UPI,Failed,2025-01-11,2025-01-12
34886,2516,2027-05-25 19:18:46.871131,Debit,33447.9,ATM,Success,2027-05-25 19:18:46.871131,2027-05-26 19:18:46.871131
34887,50210,2027-03-27 19:18:46.871131,Credit,37066.89,UPI,Failed,2027-03-27 19:18:46.871131,2027-03-28 19:18:46.871131
34888,1005,2025-09-29,Debit,18379.78,NetBanking,Failed,2025-09-29,2025-09-30
34889,3416,2025-08-09,Debit,28337.1,NetBanking,Failed,2025-08-09,2025-08-10
34890,60089,2024-10-21,Debit,14230.19,ATM,Failed,2024-10-21,2024-10-22
34891,6352,2026-11-19 19:18:46.871131,Debit,48645.25,NetBanking,Failed,2026-11-19 19:18:46.871131,2026-11-20 19:18:46.871131
34892,57323,2025-12-27,Debit,34550.13,UPI,Failed,2025-12-27,2025-12-28
34893,66671,2024-05-23,Credit,-100.0,NetBanking,Success,2024-05-23,2024-05-24
34894,13400,2024-11-24,Debit,-100.0,NetBanking,Failed,2024-11-24,2024-11-25
34895,63216,2026-02-28 19:18:46.871131,Credit,0.0,ATM,Failed,2026-02-28 19:18:46.871131,2026-03-01 19:18:46.871131
34896,22503,2025-08-20,Credit,39139.19,NetBanking,Success,2025-08-20,2025-08-21
34897,68604,2024-09-15,Debit,11965.66,ATM,Failed,2024-09-15,2024-09-16
34898,51717,2025-08-26,Credit,34907.36,UPI,Success,2025-08-26,2025-08-27
34899,64658,2027-06-17 19:18:46.871131,Credit,48141.48,ATM,Failed,2027-06-17 19:18:46.871131,2027-06-18 19:18:46.871131
34900,67972,2025-08-23,Debit,36958.19,NetBanking,Failed,2025-08-23,2025-08-24
34901,21055,2024-03-30,Credit,4299.46,NetBanking,Success,2024-03-30,2024-03-31
34902,11698,2024-12-05,Debit,-100.0,ATM,Success,2024-12-05,2024-12-06
34903,18525,2026-02-17,Debit,-100.0,UPI,Failed,2026-02-17,2026-02-18
34904,54110,2026-01-27,Credit,11928.22,NetBanking,Success,2026-01-27,2026-01-28
34905,55266,2024-12-31,Debit,589.46,ATM,Success,2024-12-31,2025-01-01
34906,18738,2025-07-03,Credit,-100.0,ATM,Failed,2025-07-03,2025-07-04
34907,18214,2024-09-01,Debit,9411.27,UPI,Success,2024-09-01,2024-09-02
34908,23758,2025-02-15,Debit,0.0,ATM,Success,2025-02-15,2025-02-16
34909,15849,2024-08-22,Debit,32854.09,NetBanking,Failed,2024-08-22,2024-08-23
34910,66216,2026-01-17,Credit,23390.28,NetBanking,Success,2026-01-17,2026-01-18
34911,62863,2024-07-15,Credit,8194.88,ATM,Success,2024-07-15,2024-07-16
34912,63480,2025-02-25,Debit,23615.56,UPI,Success,2025-02-25,2025-02-26
34913,26321,2025-11-18,Debit,26508.0,NetBanking,Success,2025-11-18,2025-11-19
34914,7893,2024-08-10,Credit,41407.41,NetBanking,Success,2024-08-10,2024-08-11
34915,66783,2026-09-23 19:18:46.871131,Debit,13900.06,UPI,Failed,2026-09-23 19:18:46.871131,2026-09-24 19:18:46.871131
34916,61779,2024-03-25,Debit,36459.61,UPI,Success,2024-03-25,2024-03-26
34917,27299,2025-05-29,Debit,18989.02,NetBanking,Failed,2025-05-29,2025-05-30
34918,7553,2025-01-14,Debit,22492.56,NetBanking,Success,2025-01-14,2025-01-15
34919,8089,2025-10-03,Debit,43845.09,UPI,Failed,2025-10-03,2025-10-04
34920,6379,2025-07-01,Credit,0.0,ATM,Success,2025-07-01,2025-07-02
34921,24192,2025-01-08,Debit,33910.79,ATM,Success,2025-01-08,2025-01-09
34922,56979,2025-01-05,Debit,3196.57,UPI,Failed,2025-01-05,2025-01-06
34923,25776,2024-12-19,Debit,0.0,NetBanking,Success,2024-12-19,2024-12-20
34924,52858,2025-01-18,Credit,32479.61,ATM,Success,2025-01-18,2025-01-19
34925,57085,2024-09-29,Credit,-100.0,UPI,Failed,2024-09-29,2024-09-30
34926,51458,2025-01-19,Credit,33484.94,UPI,Failed,2025-01-19,2025-01-20
34927,54612,2025-06-29,Credit,6219.37,UPI,Success,2025-06-29,2025-06-30
34928,57470,2025-10-09,Debit,-100.0,NetBanking,Success,2025-10-09,2025-10-10
34929,49455,2024-12-24,Debit,-100.0,NetBanking,Success,2024-12-24,2024-12-25
34930,56304,2024-10-26,Debit,0.0,ATM,Success,2024-10-26,2024-10-27
34931,55411,2025-10-06,Credit,33334.93,ATM,Failed,2025-10-06,2025-10-07
34932,41031,2026-11-12 19:18:46.871131,Credit,22397.0,NetBanking,Success,2026-11-12 19:18:46.871131,2026-11-13 19:18:46.871131
34933,59576,2025-06-20,Debit,26425.93,ATM,Failed,2025-06-20,2025-06-21
34934,58895,2026-06-01 19:18:46.871131,Debit,0.0,ATM,Failed,2026-06-01 19:18:46.871131,2026-06-02 19:18:46.871131
34935,66843,2025-10-11,Credit,19602.75,ATM,Failed,2025-10-11,2025-10-12
34936,27402,2025-11-25,Debit,32724.51,NetBanking,Success,2025-11-25,2025-11-26
34937,39423,2024-11-14,Credit,29423.71,NetBanking,Failed,2024-11-14,2024-11-15
34938,3955,2025-05-14,Credit,5550.43,NetBanking,Failed,2025-05-14,2025-05-15
34939,42397,2025-01-13,Credit,30153.69,NetBanking,Success,2025-01-13,2025-01-14
34940,57915,2024-10-23,Debit,44097.99,UPI,Failed,2024-10-23,2024-10-24
34941,34298,2027-03-14 19:18:46.871131,Credit,41613.69,NetBanking,Failed,2027-03-14 19:18:46.871131,2027-03-15 19:18:46.871131
34942,64376,2025-12-08,Credit,2462.24,NetBanking,Success,2025-12-08,2025-12-09
34943,4327,2025-01-16,Credit,10558.47,UPI,Success,2025-01-16,2025-01-17
34944,54811,2025-02-22,Credit,3070.17,UPI,Success,2025-02-22,2025-02-23
34945,8335,2025-12-23,Debit,47592.33,NetBanking,Success,2025-12-23,2025-12-24
34946,49410,2025-10-07,Credit,8369.93,NetBanking,Failed,2025-10-07,2025-10-08
34947,4930,2025-09-26,Debit,40477.0,UPI,Success,2025-09-26,2025-09-27
